Seizure file	Match ID
ARE, 05-13, 1.5t	DUB087-DUB088
ARE, 05-13, 1.5t	DUB089
ARE, 05-13, 1.5t	DUB090
ARE, 05-13, 1.5t	DUB091
ARE, 05-13, 1.5t	DUB094-DUB096
ARE, 05-13, 1.5t	DUB095
ARE, 05-13, 1.5t	DUB098
ARE, 05-13, 1.5t	DUB099
ARE, 05-13, 1.5t	DUB100
ARE, 05-13, 1.5t	DUB103
ARE, 05-13, 1.5t	DUB105
ARE, 05-13, 1.5t	DUB106-DUB134
ARE, 05-13, 1.5t	DUB107
ARE, 05-13, 1.5t	DUB110-DUB114
ARE, 05-13, 1.5t	DUB111-DUB115
ARE, 05-13, 1.5t	DUB112
ARE, 05-13, 1.5t	DUB116
ARE, 05-13, 1.5t	DUB117
ARE, 05-13, 1.5t	DUB118
ARE, 05-13, 1.5t	DUB122
ARE, 05-13, 1.5t	DUB124
ARE, 05-13, 1.5t	DUB125
ARE, 05-13, 1.5t	DUB128
ARE, 05-13, 1.5t	DUB131
ARE, 05-13, 1.5t	DUB135
ARE, 05-13, 1.5t	DUB137
ARE, 05-13, 1.5t	DUB138
ARE, 05-13, 1.5t	DUB139-DUB147
ARE, 05-13, 1.5t	DUB140
ARE, 05-13, 1.5t	DUB141
ARE, 05-13, 1.5t	DUB142
ARE, 05-13, 1.5t	DUB143
ARE, 05-13, 1.5t	DUB144-DUB150
ARE, 05-13, 1.5t	DUB148
ARE, 05-13, 1.5t	DUB149
KEN, 10-13, 2.0t	KX001-KX028
KEN, 10-13, 2.0t	KX002
KEN, 10-13, 2.0t	KX003
KEN, 10-13, 2.0t	KX004
KEN, 10-13, 2.0t	KX005
KEN, 10-13, 2.0t	KX006-KX143
KEN, 10-13, 2.0t	KX008
KEN, 10-13, 2.0t	KX009
KEN, 10-13, 2.0t	KX011-KX050
KEN, 10-13, 2.0t	KX012
KEN, 10-13, 2.0t	KX013-KX052
KEN, 10-13, 2.0t	KX015
KEN, 10-13, 2.0t	KX016
KEN, 10-13, 2.0t	KX018
KEN, 10-13, 2.0t	KX020-KX111
KEN, 10-13, 2.0t	KX021-KX115
KEN, 10-13, 2.0t	KX022
KEN, 10-13, 2.0t	KX023
KEN, 10-13, 2.0t	KX026
KEN, 10-13, 2.0t	KX027
KEN, 10-13, 2.0t	KX029-KX108
KEN, 10-13, 2.0t	KX030-KX137
KEN, 10-13, 2.0t	KX031
KEN, 10-13, 2.0t	KX032-KX043
KEN, 10-13, 2.0t	KX033
KEN, 10-13, 2.0t	KX035
KEN, 10-13, 2.0t	KX037
KEN, 10-13, 2.0t	KX038
KEN, 10-13, 2.0t	KX040
KEN, 10-13, 2.0t	KX042
KEN, 10-13, 2.0t	KX044
KEN, 10-13, 2.0t	KX045-KX164
KEN, 10-13, 2.0t	KX046
KEN, 10-13, 2.0t	KX047
KEN, 10-13, 2.0t	KX048-KX098
KEN, 10-13, 2.0t	KX049
KEN, 10-13, 2.0t	KX051
KEN, 10-13, 2.0t	KX053-KX096
KEN, 10-13, 2.0t	KX054
KEN, 10-13, 2.0t	KX055
KEN, 10-13, 2.0t	KX056-KX066
KEN, 10-13, 2.0t	KX057-KX065
KEN, 10-13, 2.0t	KX058
KEN, 10-13, 2.0t	KX059
KEN, 10-13, 2.0t	KX061-KX119
KEN, 10-13, 2.0t	KX062-KX063-KX092
KEN, 10-13, 2.0t	KX064
KEN, 10-13, 2.0t	KX067
KEN, 10-13, 2.0t	KX068
KEN, 10-13, 2.0t	KX069
KEN, 10-13, 2.0t	KX070
KEN, 10-13, 2.0t	KX071
KEN, 10-13, 2.0t	KX072-KX148
KEN, 10-13, 2.0t	KX073
KEN, 10-13, 2.0t	KX074
KEN, 10-13, 2.0t	KX075
KEN, 10-13, 2.0t	KX076
KEN, 10-13, 2.0t	KX077
KEN, 10-13, 2.0t	KX078-KX123
KEN, 10-13, 2.0t	KX079
KEN, 10-13, 2.0t	KX080
KEN, 10-13, 2.0t	KX081
KEN, 10-13, 2.0t	KX082
KEN, 10-13, 2.0t	KX083
KEN, 10-13, 2.0t	KX084
KEN, 10-13, 2.0t	KX087
KEN, 10-13, 2.0t	KX088
KEN, 10-13, 2.0t	KX089
KEN, 10-13, 2.0t	KX090
KEN, 10-13, 2.0t	KX091
KEN, 10-13, 2.0t	KX093
KEN, 10-13, 2.0t	KX095
KEN, 10-13, 2.0t	KX097-KX166
KEN, 10-13, 2.0t	KX099
KEN, 10-13, 2.0t	KX100
KEN, 10-13, 2.0t	KX101
KEN, 10-13, 2.0t	KX102
KEN, 10-13, 2.0t	KX103
KEN, 10-13, 2.0t	KX104
KEN, 10-13, 2.0t	KX105
KEN, 10-13, 2.0t	KX106-KX156
KEN, 10-13, 2.0t	KX107
KEN, 10-13, 2.0t	KX109
KEN, 10-13, 2.0t	KX110
KEN, 10-13, 2.0t	KX112
KEN, 10-13, 2.0t	KX113-KX165
KEN, 10-13, 2.0t	KX114
KEN, 10-13, 2.0t	KX116
KEN, 10-13, 2.0t	KX117-KX158
KEN, 10-13, 2.0t	KX120
KEN, 10-13, 2.0t	KX121
KEN, 10-13, 2.0t	KX122
KEN, 10-13, 2.0t	KX124
KEN, 10-13, 2.0t	KX126
KEN, 10-13, 2.0t	KX128
KEN, 10-13, 2.0t	KX129
KEN, 10-13, 2.0t	KX130
KEN, 10-13, 2.0t	KX131
KEN, 10-13, 2.0t	KX132-KX140
KEN, 10-13, 2.0t	KX133
KEN, 10-13, 2.0t	KX134
KEN, 10-13, 2.0t	KX135
KEN, 10-13, 2.0t	KX136
KEN, 10-13, 2.0t	KX138
KEN, 10-13, 2.0t	KX141
KEN, 10-13, 2.0t	KX142
KEN, 10-13, 2.0t	KX144
KEN, 10-13, 2.0t	KX145
KEN, 10-13, 2.0t	KX146
KEN, 10-13, 2.0t	KX147
KEN, 10-13, 2.0t	KX149
KEN, 10-13, 2.0t	KX151
KEN, 10-13, 2.0t	KX152
KEN, 10-13, 2.0t	KX153
KEN, 10-13, 2.0t	KX154
KEN, 10-13, 2.0t	KX155
KEN, 10-13, 2.0t	KX157
KEN, 10-13, 2.0t	KX159-KX160
KEN, 10-13, 2.0t	KX161
KEN, 10-13, 2.0t	KX163
KEN, 10-13, 2.0t	KX167
KEN, 10-13, 2.0t	KX168
KEN, 10-13, 2.0t	KX169-KX170
KEN, 10-13, 2.0t	KX171
KEN, 10-13, 2.0t	KX172
KEN, 10-13, 2.0t	KX173-KX174
KEN, 10-13, 2.0t	KX175
KEN, 10-13, 2.0t	KX176
KEN, 10-13, 2.0t	KX177-KX185
KEN, 10-13, 2.0t	KX178
KEN, 10-13, 2.0t	KX180
KEN, 10-13, 2.0t	KX181
KEN, 10-13, 2.0t	KX182-KX184
KEN, 10-13, 2.0t	KX183
KEN, 10-13, 2.9t	KCM001-KCM056
KEN, 10-13, 2.9t	KCM002
KEN, 10-13, 2.9t	KCM003-KCM009
KEN, 10-13, 2.9t	KCM004-KCM130
KEN, 10-13, 2.9t	KCM005
KEN, 10-13, 2.9t	KCM007-KCM126
KEN, 10-13, 2.9t	KCM008
KEN, 10-13, 2.9t	KCM010
KEN, 10-13, 2.9t	KCM011-KCM035
KEN, 10-13, 2.9t	KCM014
KEN, 10-13, 2.9t	KCM015-KCM052
KEN, 10-13, 2.9t	KCM016-KCM041
KEN, 10-13, 2.9t	KCM017
KEN, 10-13, 2.9t	KCM018
KEN, 10-13, 2.9t	KCM019
KEN, 10-13, 2.9t	KCM020
KEN, 10-13, 2.9t	KCM021-KCM051
KEN, 10-13, 2.9t	KCM023
KEN, 10-13, 2.9t	KCM024
KEN, 10-13, 2.9t	KCM025
KEN, 10-13, 2.9t	KCM026
KEN, 10-13, 2.9t	KCM027
KEN, 10-13, 2.9t	KCM028
KEN, 10-13, 2.9t	KCM029
KEN, 10-13, 2.9t	KCM030
KEN, 10-13, 2.9t	KCM031
KEN, 10-13, 2.9t	KCM032
KEN, 10-13, 2.9t	KCM033
KEN, 10-13, 2.9t	KCM034
KEN, 10-13, 2.9t	KCM036
KEN, 10-13, 2.9t	KCM037
KEN, 10-13, 2.9t	KCM038
KEN, 10-13, 2.9t	KCM039-KCM128
KEN, 10-13, 2.9t	KCM040
KEN, 10-13, 2.9t	KCM042
KEN, 10-13, 2.9t	KCM043
KEN, 10-13, 2.9t	KCM044
KEN, 10-13, 2.9t	KCM045
KEN, 10-13, 2.9t	KCM046-KCM127
KEN, 10-13, 2.9t	KCM047
KEN, 10-13, 2.9t	KCM048-KCM154
KEN, 10-13, 2.9t	KCM049-KCM150
KEN, 10-13, 2.9t	KCM050
KEN, 10-13, 2.9t	KCM053
KEN, 10-13, 2.9t	KCM054
KEN, 10-13, 2.9t	KCM055-KCM098
KEN, 10-13, 2.9t	KCM059
KEN, 10-13, 2.9t	KCM060-KCM104
KEN, 10-13, 2.9t	KCM061
KEN, 10-13, 2.9t	KCM062
KEN, 10-13, 2.9t	KCM065
KEN, 10-13, 2.9t	KCM066
KEN, 10-13, 2.9t	KCM067
KEN, 10-13, 2.9t	KCM068
KEN, 10-13, 2.9t	KCM069
KEN, 10-13, 2.9t	KCM070
KEN, 10-13, 2.9t	KCM071-KCM134
KEN, 10-13, 2.9t	KCM072
KEN, 10-13, 2.9t	KCM073
KEN, 10-13, 2.9t	KCM075
KEN, 10-13, 2.9t	KCM076
KEN, 10-13, 2.9t	KCM077
KEN, 10-13, 2.9t	KCM079
KEN, 10-13, 2.9t	KCM080
KEN, 10-13, 2.9t	KCM081-KCM131
KEN, 10-13, 2.9t	KCM082
KEN, 10-13, 2.9t	KCM083
KEN, 10-13, 2.9t	KCM085-KCM102
KEN, 10-13, 2.9t	KCM086
KEN, 10-13, 2.9t	KCM087-KCM162
KEN, 10-13, 2.9t	KCM088
KEN, 10-13, 2.9t	KCM089
KEN, 10-13, 2.9t	KCM090
KEN, 10-13, 2.9t	KCM092
KEN, 10-13, 2.9t	KCM093
KEN, 10-13, 2.9t	KCM095
KEN, 10-13, 2.9t	KCM096
KEN, 10-13, 2.9t	KCM097
KEN, 10-13, 2.9t	KCM099
KEN, 10-13, 2.9t	KCM100
KEN, 10-13, 2.9t	KCM105
KEN, 10-13, 2.9t	KCM109
KEN, 10-13, 2.9t	KCM111
KEN, 10-13, 2.9t	KCM112-KCM171
KEN, 10-13, 2.9t	KCM113
KEN, 10-13, 2.9t	KCM114
KEN, 10-13, 2.9t	KCM115
KEN, 10-13, 2.9t	KCM118
KEN, 10-13, 2.9t	KCM119
KEN, 10-13, 2.9t	KCM120
KEN, 10-13, 2.9t	KCM121
KEN, 10-13, 2.9t	KCM122
KEN, 10-13, 2.9t	KCM124
KEN, 10-13, 2.9t	KCM125
KEN, 10-13, 2.9t	KCM129
KEN, 10-13, 2.9t	KCM132
KEN, 10-13, 2.9t	KCM135
KEN, 10-13, 2.9t	KCM136
KEN, 10-13, 2.9t	KCM137
KEN, 10-13, 2.9t	KCM138
KEN, 10-13, 2.9t	KCM139
KEN, 10-13, 2.9t	KCM140
KEN, 10-13, 2.9t	KCM141
KEN, 10-13, 2.9t	KCM143
KEN, 10-13, 2.9t	KCM144
KEN, 10-13, 2.9t	KCM145
KEN, 10-13, 2.9t	KCM147
KEN, 10-13, 2.9t	KCM148
KEN, 10-13, 2.9t	KCM149
KEN, 10-13, 2.9t	KCM151
KEN, 10-13, 2.9t	KCM152
KEN, 10-13, 2.9t	KCM153
KEN, 10-13, 2.9t	KCM155
KEN, 10-13, 2.9t	KCM156
KEN, 10-13, 2.9t	KCM157
KEN, 10-13, 2.9t	KCM158
KEN, 10-13, 2.9t	KCM159
KEN, 10-13, 2.9t	KCM160
KEN, 10-13, 2.9t	KCM161
KEN, 10-13, 2.9t	KCM163
KEN, 10-13, 2.9t	KCM164-KCM172
KEN, 10-13, 2.9t	KCM165
KEN, 10-13, 2.9t	KCM166
KEN, 10-13, 2.9t	KCM167
KEN, 10-13, 2.9t	KCM168
KEN, 10-13, 2.9t	KCM169
KEN, 10-13, 2.9t	KCM170
KEN, 10-13, 2.9t	KCM173
KEN, 10-13, 2.9t	KCM174
KEN, 10-13, 2.9t	KCM175
KEN, 10-13, 2.9t	KCM177
KEN, 10-13, 2.9t	KCM178
KEN, 10-13, 2.9t	KCM181
KEN, 10-13, 2.9t	KCM184
KEN, 10-13, 2.9t	KCM185
KEN, 01-13, 3.8t	KSP001
KEN, 01-13, 3.8t	KSP002
KEN, 01-13, 3.8t	KSP003
KEN, 01-13, 3.8t	KSP004
KEN, 01-13, 3.8t	KSP005-KSP031
KEN, 01-13, 3.8t	KSP006
KEN, 01-13, 3.8t	KSP007
KEN, 01-13, 3.8t	KSP008-KSP151
KEN, 01-13, 3.8t	KSP009
KEN, 01-13, 3.8t	KSP010
KEN, 01-13, 3.8t	KSP011
KEN, 01-13, 3.8t	KSP013
KEN, 01-13, 3.8t	KSP014-KSP036
KEN, 01-13, 3.8t	KSP015
KEN, 01-13, 3.8t	KSP017
KEN, 01-13, 3.8t	KSP018
KEN, 01-13, 3.8t	KSP019
KEN, 01-13, 3.8t	KSP020
KEN, 01-13, 3.8t	KSP021
KEN, 01-13, 3.8t	KSP022-KSP166
KEN, 01-13, 3.8t	KSP023
KEN, 01-13, 3.8t	KSP025
KEN, 01-13, 3.8t	KSP026
KEN, 01-13, 3.8t	KSP027
KEN, 01-13, 3.8t	KSP028-KSP068
KEN, 01-13, 3.8t	KSP029-KSP066
KEN, 01-13, 3.8t	KSP030-KSP168
KEN, 01-13, 3.8t	KSP032
KEN, 01-13, 3.8t	KSP033
KEN, 01-13, 3.8t	KSP034-KSP056
KEN, 01-13, 3.8t	KSP035
KEN, 01-13, 3.8t	KSP037
KEN, 01-13, 3.8t	KSP038
KEN, 01-13, 3.8t	KSP039-KSP115
KEN, 01-13, 3.8t	KSP040
KEN, 01-13, 3.8t	KSP041-KSP159
KEN, 01-13, 3.8t	KSP042
KEN, 01-13, 3.8t	KSP044-KSP170
KEN, 01-13, 3.8t	KSP045
KEN, 01-13, 3.8t	KSP046
KEN, 01-13, 3.8t	KSP047
KEN, 01-13, 3.8t	KSP048
KEN, 01-13, 3.8t	KSP049
KEN, 01-13, 3.8t	KSP050
KEN, 01-13, 3.8t	KSP051
KEN, 01-13, 3.8t	KSP052
KEN, 01-13, 3.8t	KSP053
KEN, 01-13, 3.8t	KSP054
KEN, 01-13, 3.8t	KSP055
KEN, 01-13, 3.8t	KSP057
KEN, 01-13, 3.8t	KSP058
KEN, 01-13, 3.8t	KSP059
KEN, 01-13, 3.8t	KSP060
KEN, 01-13, 3.8t	KSP062
KEN, 01-13, 3.8t	KSP063
KEN, 01-13, 3.8t	KSP065
KEN, 01-13, 3.8t	KSP067
KEN, 01-13, 3.8t	KSP069
KEN, 01-13, 3.8t	KSP070-KSP133
KEN, 01-13, 3.8t	KSP071
KEN, 01-13, 3.8t	KSP072
KEN, 01-13, 3.8t	KSP073
KEN, 01-13, 3.8t	KSP074
KEN, 01-13, 3.8t	KSP076
KEN, 01-13, 3.8t	KSP077
KEN, 01-13, 3.8t	KSP078
KEN, 01-13, 3.8t	KSP079
KEN, 01-13, 3.8t	KSP080
KEN, 01-13, 3.8t	KSP081
KEN, 01-13, 3.8t	KSP082
KEN, 01-13, 3.8t	KSP083
KEN, 01-13, 3.8t	KSP084
KEN, 01-13, 3.8t	KSP085
KEN, 01-13, 3.8t	KSP086
KEN, 01-13, 3.8t	KSP087
KEN, 01-13, 3.8t	KSP088
KEN, 01-13, 3.8t	KSP089
KEN, 01-13, 3.8t	KSP090
KEN, 01-13, 3.8t	KSP091
KEN, 01-13, 3.8t	KSP092
KEN, 01-13, 3.8t	KSP093
KEN, 01-13, 3.8t	KSP094-KSP145
KEN, 01-13, 3.8t	KSP095
KEN, 01-13, 3.8t	KSP096
KEN, 01-13, 3.8t	KSP099
KEN, 01-13, 3.8t	KSP100-KSP124
KEN, 01-13, 3.8t	KSP102
KEN, 01-13, 3.8t	KSP103
KEN, 01-13, 3.8t	KSP104
KEN, 01-13, 3.8t	KSP105
KEN, 01-13, 3.8t	KSP106
KEN, 01-13, 3.8t	KSP107
KEN, 01-13, 3.8t	KSP108
KEN, 01-13, 3.8t	KSP109
KEN, 01-13, 3.8t	KSP110
KEN, 01-13, 3.8t	KSP112
KEN, 01-13, 3.8t	KSP113
KEN, 01-13, 3.8t	KSP114
KEN, 01-13, 3.8t	KSP116
KEN, 01-13, 3.8t	KSP117
KEN, 01-13, 3.8t	KSP118
KEN, 01-13, 3.8t	KSP119
KEN, 01-13, 3.8t	KSP120
KEN, 01-13, 3.8t	KSP121
KEN, 01-13, 3.8t	KSP122
KEN, 01-13, 3.8t	KSP123
KEN, 01-13, 3.8t	KSP125
KEN, 01-13, 3.8t	KSP126
KEN, 01-13, 3.8t	KSP128
KEN, 01-13, 3.8t	KSP130
KEN, 01-13, 3.8t	KSP131-KSP157
KEN, 01-13, 3.8t	KSP132
KEN, 01-13, 3.8t	KSP134
KEN, 01-13, 3.8t	KSP135
KEN, 01-13, 3.8t	KSP136
KEN, 01-13, 3.8t	KSP137
KEN, 01-13, 3.8t	KSP138
KEN, 01-13, 3.8t	KSP139
KEN, 01-13, 3.8t	KSP141
KEN, 01-13, 3.8t	KSP143
KEN, 01-13, 3.8t	KSP144
KEN, 01-13, 3.8t	KSP146
KEN, 01-13, 3.8t	KSP147
KEN, 01-13, 3.8t	KSP148-KSP173
KEN, 01-13, 3.8t	KSP149
KEN, 01-13, 3.8t	KSP150
KEN, 01-13, 3.8t	KSP152
KEN, 01-13, 3.8t	KSP154
KEN, 01-13, 3.8t	KSP155
KEN, 01-13, 3.8t	KSP156
KEN, 01-13, 3.8t	KSP158
KEN, 01-13, 3.8t	KSP160
KEN, 01-13, 3.8t	KSP162
KEN, 01-13, 3.8t	KSP163
KEN, 01-13, 3.8t	KSP164
KEN, 01-13, 3.8t	KSP165-KSP178
KEN, 01-13, 3.8t	KSP167
KEN, 01-13, 3.8t	KSP169
KEN, 01-13, 3.8t	KSP171
KEN, 01-13, 3.8t	KSP172
KEN, 01-13, 3.8t	KSP174
KEN, 01-13, 3.8t	KSP175
KEN, 01-13, 3.8t	KSP176-KSP181
KEN, 01-13, 3.8t	KSP180
KEN, 01-13, 3.8t	KSP182
KEN, 01-13, 3.8t	KSP184
HKG, 10-12, 1.9tA	HKTA002
HKG, 10-12, 1.9tA	HKTA003-HKTA020
HKG, 10-12, 1.9tA	HKTA005
HKG, 10-12, 1.9tA	HKTA006
HKG, 10-12, 1.9tA	HKTA007
HKG, 10-12, 1.9tA	HKTA008
HKG, 10-12, 1.9tA	HKTA009
HKG, 10-12, 1.9tA	HKTA010
HKG, 10-12, 1.9tA	HKTA012
HKG, 10-12, 1.9tA	HKTA013
HKG, 10-12, 1.9tA	HKTA014-HKTA041
HKG, 10-12, 1.9tA	HKTA015-HKTA019
HKG, 10-12, 1.9tA	HKTA016-HKTA018
HKG, 10-12, 1.9tA	HKTA017
HKG, 10-12, 1.9tA	HKTA021
HKG, 10-12, 1.9tA	HKTA022
HKG, 10-12, 1.9tA	HKTA023-HKTA062
HKG, 10-12, 1.9tA	HKTA024
HKG, 10-12, 1.9tA	HKTA025
HKG, 10-12, 1.9tA	HKTA026
HKG, 10-12, 1.9tA	HKTA028
HKG, 10-12, 1.9tA	HKTA030
HKG, 10-12, 1.9tA	HKTA031-HKTA063
HKG, 10-12, 1.9tA	HKTA032
HKG, 10-12, 1.9tA	HKTA033-HKTA059
HKG, 10-12, 1.9tA	HKTA034-HKTA057
HKG, 10-12, 1.9tA	HKTA035
HKG, 10-12, 1.9tA	HKTA037
HKG, 10-12, 1.9tA	HKTA039-HKTA042
HKG, 10-12, 1.9tA	HKTA040
HKG, 10-12, 1.9tA	HKTA043-HKTA064
HKG, 10-12, 1.9tA	HKTA044
HKG, 10-12, 1.9tA	HKTA045-HKTA046
HKG, 10-12, 1.9tA	HKTA047
HKG, 10-12, 1.9tA	HKTA049
HKG, 10-12, 1.9tA	HKTA051
HKG, 10-12, 1.9tA	HKTA052
HKG, 10-12, 1.9tA	HKTA053-HKTA071
HKG, 10-12, 1.9tA	HKTA054
HKG, 10-12, 1.9tA	HKTA055
HKG, 10-12, 1.9tA	HKTA058
HKG, 10-12, 1.9tA	HKTA060-HKTA065
HKG, 10-12, 1.9tA	HKTA061
HKG, 10-12, 1.9tA	HKTA066
HKG, 10-12, 1.9tA	HKTA067
HKG, 10-12, 1.9tA	HKTA068
HKG, 10-12, 1.9tA	HKTA069
HKG, 10-12, 1.9tA	HKTA070-HKTA075
HKG, 10-12, 1.9tA	HKTA072
HKG, 10-12, 1.9tA	HKTA073
HKG, 10-12, 1.9tA	HKTA074
HKG, 10-12, 1.9tA	HKTA078
HKG, 10-12, 1.9tA	HKTA079
HKG, 10-12, 1.9tA	HKTA080-HKTA083
HKG, 10-12, 1.9tA	HKTA081
HKG, 10-12, 1.9tA	HKTA082
HKG, 10-12, 1.9tA	HKTA086
HKG, 10-12, 1.9tA	HKTA088-HKTA089
HKG, 10-12, 1.9tA	HKTA099
HKG, 10-12, 1.9tA	HKTA102
HKG, 10-12, 1.9tA	HKTA103
HKG, 10-12, 1.9tA	HKTA106
HKG, 10-12, 1.9tA	HKTA111
HKG, 10-12, 1.9tA	HKTA116
HKG, 10-12, 1.9tA	HKTA118
HKG, 10-12, 1.9tA	HKTA120
HKG, 10-12, 1.9tA	HKTA121
KEN, 12-11, 1.5t	KMN001-KMN127
KEN, 12-11, 1.5t	KMN002
KEN, 12-11, 1.5t	KMN003
KEN, 12-11, 1.5t	KMN004
KEN, 12-11, 1.5t	KMN005
KEN, 12-11, 1.5t	KMN006
KEN, 12-11, 1.5t	KMN008
KEN, 12-11, 1.5t	KMN009-KMN052
KEN, 12-11, 1.5t	KMN010
KEN, 12-11, 1.5t	KMN011
KEN, 12-11, 1.5t	KMN012
KEN, 12-11, 1.5t	KMN013
KEN, 12-11, 1.5t	KMN014
KEN, 12-11, 1.5t	KMN015
KEN, 12-11, 1.5t	KMN016
KEN, 12-11, 1.5t	KMN017-KMN023
KEN, 12-11, 1.5t	KMN018
KEN, 12-11, 1.5t	KMN019
KEN, 12-11, 1.5t	KMN020
KEN, 12-11, 1.5t	KMN021
KEN, 12-11, 1.5t	KMN022
KEN, 12-11, 1.5t	KMN024
KEN, 12-11, 1.5t	KMN025
KEN, 12-11, 1.5t	KMN026-KMN066
KEN, 12-11, 1.5t	KMN027-KMN077
KEN, 12-11, 1.5t	KMN028
KEN, 12-11, 1.5t	KMN029
KEN, 12-11, 1.5t	KMN030
KEN, 12-11, 1.5t	KMN031-KMN049
KEN, 12-11, 1.5t	KMN032
KEN, 12-11, 1.5t	KMN033
KEN, 12-11, 1.5t	KMN034
KEN, 12-11, 1.5t	KMN035
KEN, 12-11, 1.5t	KMN037
KEN, 12-11, 1.5t	KMN038-KMN087
KEN, 12-11, 1.5t	KMN039
KEN, 12-11, 1.5t	KMN040
KEN, 12-11, 1.5t	KMN041
KEN, 12-11, 1.5t	KMN045
KEN, 12-11, 1.5t	KMN046-KMN058
KEN, 12-11, 1.5t	KMN047
KEN, 12-11, 1.5t	KMN048
KEN, 12-11, 1.5t	KMN050
KEN, 12-11, 1.5t	KMN051-KMN150
KEN, 12-11, 1.5t	KMN053
KEN, 12-11, 1.5t	KMN054
KEN, 12-11, 1.5t	KMN055
KEN, 12-11, 1.5t	KMN056
KEN, 12-11, 1.5t	KMN059-KMN154
KEN, 12-11, 1.5t	KMN060
KEN, 12-11, 1.5t	KMN061
KEN, 12-11, 1.5t	KMN062
KEN, 12-11, 1.5t	KMN063
KEN, 12-11, 1.5t	KMN064
KEN, 12-11, 1.5t	KMN065
KEN, 12-11, 1.5t	KMN067
KEN, 12-11, 1.5t	KMN068
KEN, 12-11, 1.5t	KMN070
KEN, 12-11, 1.5t	KMN071
KEN, 12-11, 1.5t	KMN072
KEN, 12-11, 1.5t	KMN073
KEN, 12-11, 1.5t	KMN074
KEN, 12-11, 1.5t	KMN075
KEN, 12-11, 1.5t	KMN076
KEN, 12-11, 1.5t	KMN078-KMN086
KEN, 12-11, 1.5t	KMN079
KEN, 12-11, 1.5t	KMN080
KEN, 12-11, 1.5t	KMN081
KEN, 12-11, 1.5t	KMN082
KEN, 12-11, 1.5t	KMN083
KEN, 12-11, 1.5t	KMN084
KEN, 12-11, 1.5t	KMN085-KMN139
KEN, 12-11, 1.5t	KMN088
KEN, 12-11, 1.5t	KMN089
KEN, 12-11, 1.5t	KMN090
KEN, 12-11, 1.5t	KMN091
KEN, 12-11, 1.5t	KMN092
KEN, 12-11, 1.5t	KMN093
KEN, 12-11, 1.5t	KMN095
KEN, 12-11, 1.5t	KMN096
KEN, 12-11, 1.5t	KMN097
KEN, 12-11, 1.5t	KMN098-KMN137
KEN, 12-11, 1.5t	KMN099
KEN, 12-11, 1.5t	KMN100
KEN, 12-11, 1.5t	KMN101
KEN, 12-11, 1.5t	KMN102
KEN, 12-11, 1.5t	KMN103
KEN, 12-11, 1.5t	KMN104
KEN, 12-11, 1.5t	KMN105
KEN, 12-11, 1.5t	KMN106
KEN, 12-11, 1.5t	KMN108
KEN, 12-11, 1.5t	KMN109
KEN, 12-11, 1.5t	KMN110
KEN, 12-11, 1.5t	KMN111
KEN, 12-11, 1.5t	KMN114
KEN, 12-11, 1.5t	KMN115
KEN, 12-11, 1.5t	KMN116
KEN, 12-11, 1.5t	KMN118
KEN, 12-11, 1.5t	KMN119
KEN, 12-11, 1.5t	KMN120
KEN, 12-11, 1.5t	KMN121-KMN138
KEN, 12-11, 1.5t	KMN122
KEN, 12-11, 1.5t	KMN123-KMN146
KEN, 12-11, 1.5t	KMN124-KMN125
KEN, 12-11, 1.5t	KMN126
KEN, 12-11, 1.5t	KMN128-KMN134
KEN, 12-11, 1.5t	KMN129
KEN, 12-11, 1.5t	KMN130-KMN131
KEN, 12-11, 1.5t	KMN132
KEN, 12-11, 1.5t	KMN133
KEN, 12-11, 1.5t	KMN135
KEN, 12-11, 1.5t	KMN136
KEN, 12-11, 1.5t	KMN140-KMN157
KEN, 12-11, 1.5t	KMN141
KEN, 12-11, 1.5t	KMN142
KEN, 12-11, 1.5t	KMN143
KEN, 12-11, 1.5t	KMN144
KEN, 12-11, 1.5t	KMN147-KMN151
KEN, 12-11, 1.5t	KMN148
KEN, 12-11, 1.5t	KMN149
KEN, 12-11, 1.5t	KMN156
KEN, 12-11, 1.5t	KMN158
KEN, 12-11, 1.5t	KMN159
KEN, 12-11, 1.5t	KMN160-KMN182
KEN, 12-11, 1.5t	KMN161
KEN, 12-11, 1.5t	KMN162
KEN, 12-11, 1.5t	KMN163
KEN, 12-11, 1.5t	KMN164
KEN, 12-11, 1.5t	KMN165
KEN, 12-11, 1.5t	KMN166-KMN174
KEN, 12-11, 1.5t	KMN167
KEN, 12-11, 1.5t	KMN168
KEN, 12-11, 1.5t	KMN169-KMN176
KEN, 12-11, 1.5t	KMN170
KEN, 12-11, 1.5t	KMN171
KEN, 12-11, 1.5t	KMN172
KEN, 12-11, 1.5t	KMN173
KEN, 12-11, 1.5t	KMN177
KEN, 12-11, 1.5t	KMN178
KEN, 12-11, 1.5t	KMN179
KEN, 12-11, 1.5t	KMN183
MYS, 09-11, 1.1t	MYG001
MYS, 09-11, 1.1t	MYG002
MYS, 09-11, 1.1t	MYG003
MYS, 09-11, 1.1t	MYG004
MYS, 09-11, 1.1t	MYG005
MYS, 09-11, 1.1t	MYG006
MYS, 09-11, 1.1t	MYG008
MYS, 09-11, 1.1t	MYG009
MYS, 09-11, 1.1t	MYG010
MYS, 09-11, 1.1t	MYG011
MYS, 09-11, 1.1t	MYG012
MYS, 09-11, 1.1t	MYG013
MYS, 09-11, 1.1t	MYG016
